"ClimateZone","level","from","to","N","Freq","cumsum Freq"
"Af","Class","chloracidobacteria","phycisphaerae",2,0.00217627856365615,0.831338411316649
"Af","Class","alphaproteobacteria","phycisphaerae",2,0.00217627856365615,0.833514689880305
"Af","Class","deltaproteobacteria","ellin6529",2,0.00217627856365615,0.835690968443961
"Af","Class","acidobacteriia","unassigned",2,0.00217627856365615,0.837867247007617
"Af","Class","actinobacteria","gemmatimonadetes",2,0.00217627856365615,0.840043525571273
"Af","Class","acidobacteriia","betaproteobacteria",2,0.00217627856365615,0.842219804134929
"Af","Class","gammaproteobacteria","nitrospira",2,0.00217627856365615,0.844396082698586
"Af","Class","thermoleophilia","unassigned",2,0.00217627856365615,0.846572361262242
"Af","Class","gammaproteobacteria","unassigned",2,0.00217627856365615,0.848748639825898
"Af","Class","chloracidobacteria","spartobacteria",2,0.00217627856365615,0.850924918389554
"Af","Class","alphaproteobacteria","fimbriimonadia",2,0.00217627856365615,0.85310119695321
"Af","Class","opitutae","saprospirae",2,0.00217627856365615,0.855277475516866
"Af","Class","actinobacteria","bacilli",2,0.00217627856365615,0.857453754080522
"Af","Class","deltaproteobacteria","flavobacteriia",1,0.00108813928182807,0.858541893362351
"Af","Class","chloracidobacteria","thermoleophilia",1,0.00108813928182807,0.859630032644179
"Af","Class","chloracidobacteria","ellin6529",1,0.00108813928182807,0.860718171926007
"Af","Class","fimbriimonadia","planctomycetia",1,0.00108813928182807,0.861806311207835
"Af","Class","deltaproteobacteria","pedosphaerae",1,0.00108813928182807,0.862894450489663
"Af","Class","actinobacteria","zetaproteobacteria",1,0.00108813928182807,0.863982589771491
"Af","Class","fimbriimonadia","saprospirae",1,0.00108813928182807,0.865070729053319
"Af","Class","leptospirae","solibacteres",1,0.00108813928182807,0.866158868335147
"Af","Class","leptospirae","pedosphaerae",1,0.00108813928182807,0.867247007616975
"Af","Class","chloroplast","sphingobacteriia",1,0.00108813928182807,0.868335146898803
"Af","Class","12","acidimicrobiia",1,0.00108813928182807,0.869423286180631
"Af","Class","12","nitrospira",1,0.00108813928182807,0.870511425462459
"Af","Class","deltaproteobacteria","elusimicrobia",1,0.00108813928182807,0.871599564744287
"Af","Class","pedosphaerae","pedosphaerae",1,0.00108813928182807,0.872687704026115
"Af","Class","acidimicrobiia","cytophagia",1,0.00108813928182807,0.873775843307944
"Af","Class","chloroplast","solibacteres",1,0.00108813928182807,0.874863982589772
"Af","Class","cytophagia","flavobacteriia",1,0.00108813928182807,0.8759521218716
"Af","Class","8","flavobacteriia",1,0.00108813928182807,0.877040261153428
"Af","Class","planctomycetia","thermoleophilia",1,0.00108813928182807,0.878128400435256
"Af","Class","alphaproteobacteria","methylacidiphilae",1,0.00108813928182807,0.879216539717084
"Af","Class","leptospirae","planctomycetia",1,0.00108813928182807,0.880304678998912
"Af","Class","elusimicrobia","planctomycetia",1,0.00108813928182807,0.88139281828074
"Af","Class","chloracidobacteria","chloroplast",1,0.00108813928182807,0.882480957562568
"Af","Class","bacilli","nitrospira",1,0.00108813928182807,0.883569096844396
"Af","Class","sphingobacteriia","thermoleophilia",1,0.00108813928182807,0.884657236126224
"Af","Class","acidobacteriia","nitrospira",1,0.00108813928182807,0.885745375408052
"Af","Class","deltaproteobacteria","opitutae",1,0.00108813928182807,0.88683351468988
"Af","Class","acidimicrobiia","sva0725",1,0.00108813928182807,0.887921653971709
"Af","Class","nitrospira","tk10",1,0.00108813928182807,0.889009793253537
"Af","Class","spartobacteria","tk10",1,0.00108813928182807,0.890097932535365
"Af","Class","chloroplast","gammaproteobacteria",1,0.00108813928182807,0.891186071817193
"Af","Class","bacilli","solibacteres",1,0.00108813928182807,0.892274211099021
"Af","Class","bacilli","bacilli",1,0.00108813928182807,0.893362350380849
"Af","Class","1","bacilli",1,0.00108813928182807,0.894450489662677
"Af","Class","gemmatimonadetes","pedosphaerae",1,0.00108813928182807,0.895538628944505
"Af","Class","gemmatimonadetes","leptospirae",1,0.00108813928182807,0.896626768226333
"Af","Class","acidimicrobiia","gemmatimonadetes",1,0.00108813928182807,0.897714907508161
"Af","Class","gemmatimonadetes","solibacteres",1,0.00108813928182807,0.898803046789989
"Af","Class","gemmatimonadetes","methylacidiphilae",1,0.00108813928182807,0.899891186071817
"Af","Class","acidobacteriia","gemmatimonadetes",1,0.00108813928182807,0.900979325353645
"Af","Class","12","alphaproteobacteria",1,0.00108813928182807,0.902067464635473
"Af","Class","12","flavobacteriia",1,0.00108813928182807,0.903155603917302
"Af","Class","12","planctomycetia",1,0.00108813928182807,0.90424374319913
"Af","Class","12","acidobacteriia",1,0.00108813928182807,0.905331882480958
"Af","Class","betaproteobacteria","fimbriimonadia",1,0.00108813928182807,0.906420021762786
"Af","Class","gammaproteobacteria","spartobacteria",1,0.00108813928182807,0.907508161044614
"Af","Class","betaproteobacteria","methylacidiphilae",1,0.00108813928182807,0.908596300326442
"Af","Class","betaproteobacteria","elusimicrobia",1,0.00108813928182807,0.90968443960827
"Af","Class","bacilli","gammaproteobacteria",1,0.00108813928182807,0.910772578890098
"Af","Class","1","gammaproteobacteria",1,0.00108813928182807,0.911860718171926
