"level","from","to","No of ClimateZones","ClimateZones"
"Order","akyg885","pedosphaerales",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, EF"
"Order","mnd1","solibacterales",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, EF"
"Order","rhizobiales","rhodobacterales",11,"Af, Am, Aw, Cfa, Cfb, Csa, Dfa, Dfb, Dfc, Dwb, Dwc"
"Order","planctomycetales","xanthomonadales",11,"Af, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Order","acidobacteriales","pirellulales",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Order","pedosphaerales","rhodobacterales",11,"Af, Am, Aw, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwc"
"Order","mnd1","nitrospirales",11,"Af, Am, Aw, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dwc, EF"
"Order","gemmatales","rb41",11,"Af, Am, Aw, BSk, Cfa, Cfb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Order","clostridiales","desulfuromonadales",11,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, EF, ET"
"Order","acidobacteriales","flavobacteriales",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Order","84","acidimicrobiales",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Order","actinomycetales","roseiflexales",11,"Af, Am, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, EF"
"Order","fimbriimonadales","rhodospirillales",11,"Af, Am, Aw, Cfa, Cfb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Order","h39","rhizobiales",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Order","ellin6513","nitrospirales",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Order","acidimicrobiales","fac88",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Order","c114","pedosphaerales",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, EF"
"Order","syntrophobacterales","wd2101",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Order","actinomycetales","desulfuromonadales",11,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, EF, ET"
"Order","acidobacteriales","sphingomonadales",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dwb, Dwc, EF"
"Order","chthoniobacterales","miz46",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Order","84","chthoniobacterales",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Order","15","84",11,"Af, Am, Aw, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb"
"Order","actinomycetales","legionellales",11,"Af, Am, Aw, Cfb, Csa, Csb, Dfb, Dfc, Dwb, Dwc, ET"
"Order","rb41","roseiflexales",11,"Af, Am, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, EF"
"Order","opitutales","rhodocyclales",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, EF, ET"
"Order","caulobacterales","opitutales",11,"Af, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Order","gaiellales","sva0725",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Order","caulobacterales","wd2101",11,"Af, Am, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Order","fac88","mnd1",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Order","planctomycetales","planctomycetales",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Order","chthoniobacterales","fac88",11,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Order","ellin5290","myxococcales",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Order","15","clostridiales",11,"Af, Am, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, EF"
"Order","gemmatimonadales","myxococcales",11,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF"
"Order","desulfuromonadales","rhizobiales",11,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, EF, ET"
"Order","a21b","actinomycetales",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, EF"
"Order","opitutales","xanthomonadales",11,"Af, Am, Aw, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb"
"Order","b07_wmsp1","fac88",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Order","verrucomicrobiales","verrucomicrobiales",11,"Af, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwc, EF, ET"
"Order","nitrospirales","roseiflexales",11,"Af, Am, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, EF"
"Order","akyg885","wd2101",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Order","pk29","solibacterales",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, EF"
"Order","pirellulales","rhodobacterales",11,"Af, Am, Aw, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc"
"Order","ccu21","pedosphaerales",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Order","actinomycetales","ccu21",11,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF"
"Order","rb41","rubrobacterales",11,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dwc"
"Order","rhizobiales","rubrobacterales",11,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dwc"
"Order","actinomycetales","rubrobacterales",11,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dwc"
"Order","clostridiales","myxococcales",11,"Af, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, EF, ET"
"Order","clostridiales","saprospirales",11,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, EF, ET"
"Order","ellin329","planctomycetales",11,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Order","chthoniobacterales","planctomycetales",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, EF"
"Order","clostridiales","verrucomicrobiales",11,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Order","caulobacterales","verrucomicrobiales",11,"Af, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwc, EF, ET"
"Order","a21b","acidimicrobiales",11,"Af, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Order","planctomycetales","sphingobacteriales",11,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Order","solirubrobacterales","verrucomicrobiales",11,"Af, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF"
"Order","pedosphaerales","verrucomicrobiales",11,"Af, Aw, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, EF, ET"
"Order","acidobacteriales","ellin5290",11,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF"
"Order","agg27","solibacterales",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, ET"
"Order","15","ccu21",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, EF"
"Order","107","actinomycetales",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, EF"
"Order","burkholderiales","desulfuromonadales",11,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, EF, ET"
"Order","gaiellales","mariprofundales",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Order","nitrospirales","planctomycetales",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Order","caulobacterales","rhodobacterales",11,"Af, Am, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Order","caulobacterales","gaiellales",11,"Af, Am, Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Order","akyg885","rb41",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, EF"
"Order","miz46","xanthomonadales",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, ET"
"Order","dh61","saprospirales",11,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF"
"Order","chthoniobacterales","h39",11,"Af, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF"
"Order","roseiflexales","saprospirales",11,"Af, Am, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, EF"
"Order","caulobacterales","fimbriimonadales",11,"Af, Am, Aw, Cfa, Cfb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Order","enterobacteriales","myxococcales",11,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dwc"
"Order","burkholderiales","planctomycetales",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, EF"
"Order","fac88","solirubrobacterales",11,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, EF, ET"
"Order","n1423wl","rhizobiales",11,"Af, Am, Aw, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc"
"Order","b07_wmsp1","chthoniobacterales",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Order","miz46","syntrophobacterales",11,"Af, Am, Aw, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb"
"Order","a21b","syntrophobacterales",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Order","fac88","nitrospirales",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, EF"
"Order","streptophyta","unassigned",11,"Af, Am, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, ET"
"Order","18","caulobacterales",11,"Af, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF"
"Order","84","bacillales",11,"Af, Aw, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Order","bacillales","sphingomonadales",11,"Af, Am, Aw, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dwc, EF"
"Order","cytophagales","gemmatimonadales",11,"Af, Am, Aw, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwc"
"Order","thiotrichales","xanthomonadales",11,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dwc"
"Order","rhodobacterales","rhodobacterales",11,"Af, Am, Aw, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwc"
"Order","rhodobacterales","saprospirales",11,"Af, Am, Aw, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwc"
"Order","ccu21","xanthomonadales",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, EF"
"Order","ccu21","syntrophobacterales",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Order","clostridiales","rhodospirillales",11,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF"
"Order","sphingomonadales","verrucomicrobiales",11,"Af, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwc, EF, ET"
"Order","flavobacteriales","pedosphaerales",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, EF"
"Order","pseudomonadales","pseudomonadales",11,"Af, Am, Aw, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dwc, ET"
"Order","a21b","rhizobiales",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Order","a21b","rb41",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Order","akyg885","sphingomonadales",11,"Af, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF"
"Order","a21b","chthoniobacterales",11,"Af, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF"
"Order","fac88","syntrophobacterales",11,"Af, Am, Aw, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb"
"Order","syntrophobacterales","thiotrichales",11,"Af, Am, Aw, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwc"
"Order","enterobacteriales","gaiellales",11,"Af, Am, Aw, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dwc, EF"
"Order","enterobacteriales","solirubrobacterales",11,"Af, Am, Aw, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dwc, EF"
"Order","mnd1","solirubrobacterales",11,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dwc, EF"
"Order","sphingobacteriales","stramenopiles",11,"Af, Am, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, ET"
"Order","gemmatales","rickettsiales",11,"Af, Am, Aw, Cfa, Cfb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Order","gemmatales","saprospirales",11,"Af, Am, Aw, Cfa, Cfb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Order","bacillales","legionellales",11,"Af, Aw, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Order","n1423wl","solibacterales",11,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF"
"Order","pk29","rb41",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, EF"
"Order","cytophagales","h39",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Order","ccu21","h39",11,"Af, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF"
"Order","akyg885","sphingobacteriales",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Order","h39","solibacterales",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, EF"
"Order","ellin329","nitrospirales",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, ET"
"Order","sphingobacteriales","syntrophobacterales",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Order","akyg885","rhizobiales",11,"Af, Am, Aw, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc"
"Order","acidimicrobiales","sva0725",11,"Af, Am, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Order","bacillales","roseiflexales",11,"Af, Am, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, EF"
"Order","84","cytophagales",11,"Af, Am, Aw, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb"
"Order","n1423wl","nitrospirales",11,"Af, Am, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dwc, EF"
"Order","mariprofundales","rhizobiales",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Order","enterobacteriales","rhodobacterales",11,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dwc"
"Order","ellin5290","rhodospirillales",11,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Order","18","18",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Order","84","gemmatimonadales",11,"Af, Am, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Order","cytophagales","ellin6513",11,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Order","gemmatimonadales","wd2101",11,"Af, Am, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, EF"
"Order","mnd1","sva0725",11,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dwc"
"Order","clostridiales","wd2101",11,"Af, Am, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, EF"
"Order","dh61","wd2101",11,"Af, Am, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Order","ellin329","sphingomonadales",11,"Af, Am, Aw, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwc"
"Order","rhizobiales","thiotrichales",11,"Af, Am, Aw, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwc"
"Order","desulfuromonadales","rb41",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, EF, ET"
"Order","myxococcales","rickettsiales",11,"Af, Am, Aw, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwc"
"Order","fac88","miz46",11,"Af, Am, Aw, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb"
"Order","bacillales","cytophagales",11,"Af, Am, Aw, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwc"
"Order","15","bacillales",11,"Af, Am, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwc"
"Order","107","ccu21",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, EF"
"Order","107","15",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, EF"
"Order","n1423wl","pseudomonadales",11,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Order","a21b","n1423wl",11,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Order","chthoniobacterales","n1423wl",11,"Af, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF"
"Order","ellin6067","n1423wl",11,"Af, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, EF, ET"
"Order","caulobacterales","stramenopiles",11,"Af, Am, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, ET"
"Order","miz46","rhodobacterales",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Order","myxococcales","pk29",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, EF"
"Order","h39","saprospirales",11,"Af, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF"
"Order","akyg885","gemmatimonadales",11,"Af, Am, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, EF"
"Order","cytophagales","sva0725",11,"Af, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwc"
"Order","cytophagales","miz46",11,"Af, Am, Aw, Cfa, Cfb, Csa, Csb, Dfb, Dfc, Dwc, EF"
"Order","ccu21","sphingomonadales",11,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF"
"Order","planctomycetales","syntrophobacterales",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Order","burkholderiales","stramenopiles",11,"Af, Am, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwc"
"Order","ellin5290","sphingobacteriales",11,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, EF, ET"
"Order","actinomycetales","ellin5290",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Order","flavobacteriales","sphingobacteriales",11,"Af, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Order","bacillales","syntrophobacterales",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Order","acidimicrobiales","sphingobacteriales",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Order","opitutales","sva0725",11,"Af, Am, Aw, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb"
"Order","n1423wl","xanthomonadales",11,"Af, Am, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, EF"
"Order","n1423wl","solirubrobacterales",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, EF"
"Order","ellin6067","solirubrobacterales",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, ET"
"Order","sphingobacteriales","thiotrichales",11,"Af, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwc"
"Order","15","flavobacteriales",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, EF"
"Order","acidimicrobiales","flavobacteriales",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, EF"
"Order","flavobacteriales","xanthomonadales",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Order","dh61","solirubrobacterales",11,"Af, Am, Aw, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc"
"Order","acidimicrobiales","dh61",11,"Af, Am, Aw, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc"
"Order","44","is",11,"Am, Aw, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, EF"
"Order","ellin5290","gemmatimonadales",11,"Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF"
"Order","ellin5290","rhizobiales",11,"Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Order","gemmatimonadales","n1423wl",11,"Am, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF"
"Order","n1423wl","pirellulales",11,"Am, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwc, EF"
"Order","15","44",11,"Am, Aw, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, EF"
"Order","44","ellin6067",11,"Am, Aw, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, EF"
"Order","flavobacteriales","sphingomonadales",11,"Aw, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF"
"Order","57","bq2",10,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, ET"
"Order","agg27","unassigned",10,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb"
"Order","c114","unassigned",10,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, EF"
"Order","1","myxococcales",10,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb"
"Order","gemmatales","planctomycetales",10,"Af, Am, Aw, Cfa, Cfb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Order","caulobacterales","pedosphaerales",10,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, ET"
"Order","gemmatales","pedosphaerales",10,"Af, Am, Aw, Cfa, Cfb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Order","ellin6513","rhodospirillales",10,"Af, Am, Aw, Cfa, Cfb, Csb, Dfb, Dfc, Dwb, ET"
"Order","1","pedosphaerales",10,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, EF"
"Order","gemmatales","opitutales",10,"Af, Am, Aw, Cfa, Cfb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Order","1","gaiellales",10,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dwb, EF"
"Order","gemmatales","solibacterales",10,"Af, Am, Aw, Cfa, Cfb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Order","chthoniobacterales","gemmatales",10,"Af, Am, Cfa, Cfb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Order","ellin329","ellin6513",10,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, ET"
"Order","ellin6513","pirellulales",10,"Af, Am, Aw, Cfa, Cfb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Order","gaiellales","pseudomonadales",10,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dwc, EF"
"Order","gemmatales","xanthomonadales",10,"Af, Am, Aw, Cfa, Cfb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Order","a21b","solibacterales",10,"Af, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Order","ellin6513","saprospirales",10,"Af, Am, Aw, Cfa, Cfb, Csb, Dfb, Dfc, Dwb, ET"
"Order","acidimicrobiales","gemmatales",10,"Af, Am, Aw, Cfa, Cfb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Order","mnd1","sphingomonadales",10,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfb, Dwc"
"Order","pedosphaerales","pk29",10,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, EF"
"Order","ellin6513","pedosphaerales",10,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, ET"
"Order","ellin329","wd2101",10,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Order","desulfuromonadales","myxococcales",10,"Af, Am, Aw, Cfa, Cfb, Dfa, Dfb, Dfc, Dwb, ET"
"Order","gemmatales","sphingobacteriales",10,"Af, Am, Aw, Cfa, Cfb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Order","entotheonellales","myxococcales",10,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dwb, Dwc"
